author,title,site_url,text_polarity,title_polarity,bias
Amanda Monteiro,['how your birth order can shape your personality'],collective-evolution.com,0.14694761904761905,0.0,1
Alanna Ketler,['the tragically hips gord downie a true canadian hero'],collective-evolution.com,0.06848611111111111,0.4019,1
Eat Your Way to Balanced Hormones! - NeilMD.com,['comment on 7 effective ways to balance hormones naturally by eat your way to balanced hormones  neilmd.com'],collective-evolution.com,0.5103576923076922,0.4767,1
Good Summer Bugs! - BrendaWatson.com,['comment on what you need to know about how gut bacteria makes us fat  thin by good summer bugs  brendawatson.com'],collective-evolution.com,0.10220088495575227,0.4404,1
11 Things To Let Go Of Before The New Year,['comment on what does success mean to you by 11 things to let go of before the new year'],collective-evolution.com,0.34685454545454547,0.5719,1
“SHOOT FIRST ASK QUESTIONS LATER” : WHAT HAPPENS TO A UFO WHEN TRACKED ON MILITARY RADAR - Black Barth,['comment on shoot first ask questions later  what happens to a ufo when tracked on military radar by shoot first ask questions later  what happens to a ufo when tracked on military radar  black barth'],collective-evolution.com,0.05661649484536082,-0.5859,1
3 Easy Salad Recipes To Help Control Diabetes – Collective Evolution | intopurification,['comment on 3 easy salad recipes to help control diabetes by 3 easy salad recipes to help control diabetes  collective evolution  intopurification'],collective-evolution.com,-0.0155531914893617,0.8807,1
Arawma - Dulciuri Raw Vegane,['comment on plantbased protein vs. protein from meat which one is better for your body by arawma  dulciuri raw vegane'],collective-evolution.com,0.16225304347826092,0.4404,1
JOHNSON &amp; JOHNSON ORDERED TO PAY $72 MILLION IN CANCER CASE CAUSED BY BABY POWDER – Ahileo,['comment on bombshell study exposes frightening facts about antidepressant drugs  pharmaceutical companies by johnson  johnson ordered to pay 72 million in cancer case caused by baby powder  ahileo'],collective-evolution.com,0.11001785714285713,-0.8591,1
Is This What You Think They Would Look Like? Supposed Pictures of Real Extraterrestrials - New Earth Media,['comment on shocking insinuation about carl sagan  extraterrestrials made by xnasa astronaut by is this what you think they would look like supposed pictures of real extraterrestrials  new earth media'],collective-evolution.com,0.15222,-0.0516,1
Is This What You Think They Would Look Like? Supposed Pictures of Real Extraterrestrials - New Earth Media,['comment on right beneath your feet the hidden reality of deep underground military bases by is this what you think they would look like supposed pictures of real extraterrestrials  new earth media'],collective-evolution.com,-0.1283797619047619,0.3612,1
“Shoot First Ask Questions Later” : What Happens To A UFO When Tracked on Military Radar – Mystical Shire,['comment on senior federal aviation administration faa official blows whistle on ufos by shoot first ask questions later  what happens to a ufo when tracked on military radar  mystical shire'],collective-evolution.com,0.1398848484848485,-0.34,1
AZU,['how to reduce stress'],collective-evolution.com,0.1872772727272727,-0.4215,1
Mark DeNicola,['stuck sitting all day 6 stretches you need to do to offset it'],collective-evolution.com,0.03708115942028987,-0.25,1
Kalee Brown,['anonymous there is no one way to live on this planet but we can be harmonious'],collective-evolution.com,0.1341344827586207,0.5267,1
"Anonymous: There Is No One Way To Live On This Planet, But We Can Be Harmonious – Collective Evolution",['comment on voting is rigged  used to pacify the public says threetime us presidential candidate ron paul by anonymous there is no one way to live on this planet but we can be harmonious  collective evolution'],collective-evolution.com,0.22009411764705883,0.3919,1
The Tragically Hip’s Gord Downie: A True Canadian Hero - New Earth Media,['comment on the tragically hips gord downie a true canadian hero by the tragically hips gord downie a true canadian hero  new earth media'],collective-evolution.com,0.2752655172413794,0.6597,1
10 Shocking Facts About Society That We Absurdly Accept As Normal – Digital Flow,['comment on are we about to see one of the greatest evolutions in human history by 10 shocking facts about society that we absurdly accept as normal  digital flow'],collective-evolution.com,0.2729297872340426,0.6249,1
Amanda Monteiro,['let your child be bored'],collective-evolution.com,0.040658823529411775,-0.2732,1
Mark Guay,['practicing direct compassion'],collective-evolution.com,0.024050000000000016,0.4588,1
Alexa Erickson,['the protest at muskrat falls mainstream media ignored and why its important'],collective-evolution.com,-0.15421111111111108,-0.3612,1
C.E. Dyer,['poll released 36 years ago today had reagan down by 8 he won in a landslide'],conservativetribune.com,-0.04476666666666668,0.5719,1
Davis,['twitter freaks out when white people spotted holding blacks for trump signs'],conservativetribune.com,-0.052244444444444454,-0.1027,1
John Falkenberg,['trumphating reporter nearly catatonic on air after oreilly proves shes a fraud'],conservativetribune.com,-0.10997000000000001,-0.5859,1
Ben Marquis,['obama doj makes their move to jail sheriff joe'],conservativetribune.com,0.12756666666666666,0.0,1
V Saxena,['breaking shock huma admission found in emails hillary still not right in the head'],conservativetribune.com,-0.20095,-0.3818,1
Kim Smith,['breaking trump set to break 50yearold record with black voters'],conservativetribune.com,0.207,0.0,1
Kim Smith,['breaking obama atf accused of covering up political element in firebombing of gop hq'],conservativetribune.com,-0.2209888888888889,-0.296,1
V Saxena,['reporters stunned to learn trump fans lining up 12 hours before rally starts'],conservativetribune.com,-0.0065411764705882265,-0.1027,1
Davis,['watch gingrich accuses megyn kelly of being fascinated with sex'],conservativetribune.com,0.16126999999999997,0.1779,1
Wilmot Proviso,['trump says hed love to take on biden in literal dc beatdown'],conservativetribune.com,-0.1622875,0.6369,1
Kim Smith,['pee wee football team banned from league after letting grown man play in disguise'],conservativetribune.com,-0.27149999999999996,-0.3818,1
V Saxena,['allen west reveals how obamas pentagon just destroyed recruiting efforts for decades'],conservativetribune.com,0.57918,-0.4939,1
Harris,['massive list the times tolerant libs got violent with trump supporters'],conservativetribune.com,-0.22685,0.0258,1
Ben Marquis,['breaking trump jumps in fl takes 4 point lead in oh'],conservativetribune.com,0.1772230769230769,0.0,1
John Falkenberg,['watch cnn host stuns media says clintons team thinks shes nuts'],conservativetribune.com,0.006541666666666658,-0.296,1
V Saxena,['photo game camera catches glimpse of possible 3antlered buck'],conservativetribune.com,-0.0332,0.0,1
Davis,['epic new yorkers hillary themed haunted house has libs absolutely furious'],conservativetribune.com,-0.4250428571428571,-0.796,1
John Falkenberg,['trump haters boycott ivankas clothing line because of fathers sexual assault accusers'],conservativetribune.com,0.10133636363636364,-0.8519,1
K. Campbell,['popular theme park water ride malfunctions ends in brutal death of 4 patrons'],conservativetribune.com,0.16983750000000003,-0.7351,1
Ben Marquis,['wheelchairbound teen stands for american flag at homecoming parade'],conservativetribune.com,-0.3932272727272727,0.0,1
C.E. Dyer,['nevertrump radio host does 180 makes brilliant case for voting trump'],conservativetribune.com,-0.028761538461538463,0.5859,1
Kim Smith,['breaking clinton fixer reveals sick smear hillary ordered against monica'],conservativetribune.com,0.17676666666666666,-0.7003,1
Kim Smith,['hannity offers to pay 1way ticket for obama to kenya after leaving white house'],conservativetribune.com,0.1491111111111111,-0.1027,1
Ben Marquis,['report hillarys friends told to lie about her email scandal'],conservativetribune.com,0.37466153846153843,0.0516,1
V Saxena,['petition to remove sorosowned voting machines gains traction'],conservativetribune.com,0.1410272727272727,0.34,1
Davis,['trump announces massive expansion plans for nasa'],conservativetribune.com,-0.15115,0.0,1
Davis,['while disgraced va employees keep massive bonuses good soldiers forced to repay theirs'],conservativetribune.com,0.37093999999999994,0.128,1
V Saxena,['is hillary a closet drunk new wikileak email reveals aid asking to sober her up during day'],conservativetribune.com,0.2323,-0.34,1
V Saxena,['trump posts report of clintons secret income immediately goes viral'],conservativetribune.com,-0.24463333333333337,0.0,1
Ben Marquis,['cnn predicts 2 swing states are now trending toward trump'],conservativetribune.com,0.049958333333333334,0.0,1
Shari Savage,['hillarys attorney general makes disgusting joke about missing children'],conservativetribune.com,-0.055766666666666666,-0.5267,1
Wilmot Proviso,['rand paul warns poll manipulation will suppress voter turnout'],conservativetribune.com,0.13844444444444445,-0.3818,1
Davis,['video trump never mocked disabled reporter it never happened'],conservativetribune.com,-0.26204,0.2411,1
Shari Savage,['breaking trump takes lead in battleground state of florida'],conservativetribune.com,-0.10277692307692307,-0.4019,1
Wilmot Proviso,['video student knocks out classmate who viciously assaulted teacher'],conservativetribune.com,0.0351,-0.6908,1
Kim Smith,['watch aide rushes toward hillary after seeing shell need to step up onto platform'],conservativetribune.com,0.29169999999999996,0.0,1
Kim Smith,['photo the creepy bernie sanders pic that hillary leaked to press'],conservativetribune.com,-0.08588749999999999,-0.3182,1
Kim Smith,['trump leads independent voters in several early voting states'],conservativetribune.com,-0.21936666666666665,0.0,1
Davis,['trump on gingrichs exchange with megyn kelly we dont play games'],conservativetribune.com,-0.12966363636363634,-0.2584,1
V Saxena,['russia announces plans for catastrophic new missile in preparation for a clinton victory'],conservativetribune.com,-0.07233636363636363,-0.4939,1
Ben Marquis,['watch uk reporter rips cnn calls them clinton news network'],conservativetribune.com,0.17362,0.0,1
Ben Marquis,['punk targets hurricane victims home flees when surprised by armed owner'],conservativetribune.com,-0.61175,-0.2732,1
Harris,['lisa murkowski camp spends 240000 on steak dinners for special interest friends'],conservativetribune.com,-0.038060000000000004,0.8316,1
Ben Marquis,['isis thugs horrified to see bodies of their dead comrades trapped to kurds oncoming humvees'],conservativetribune.com,-0.059230000000000005,-0.9042,1
Gabrielle Cintorino,['texas official bombshell massive group of trump voters pollsters didnt know about'],conservativetribune.com,-0.029916666666666664,0.0,1
Wilmot Proviso,['watch trump calls cnn reporter rude for question about trump hotel'],conservativetribune.com,0.09631111111111111,-0.4588,1
Harris,['sharpton attacks okeefe so okeefe releases brutal expose on sharpton boom'],conservativetribune.com,-0.02224615384615384,-0.8344,1
V Saxena,['wikileaks reveals hillary campaign deployed brown and women pundits to get favorable coverage'],conservativetribune.com,-0.15098181818181816,0.4767,1
Wilmot Proviso,['mother and daughter remind msnbc reporter that trump has black supporters'],conservativetribune.com,0.2407777777777778,0.4404,1
Davis,['justice clarence thomas describes washington dc as broken'],conservativetribune.com,-0.027666666666666655,0.0772,1
Ben Marquis,['massive spike in obamacare health premiums could boost trump to victory'],conservativetribune.com,-0.22999999999999998,0.4019,1
V Saxena,['obamacare architect admits on live tv that this is how obamacare was designed'],conservativetribune.com,0.07912941176470586,0.296,1
Davis,['old tape reveals bill clinton begging former mistress to keep quiet about cushy job'],conservativetribune.com,-0.13298749999999998,0.0,1
Kim Smith,['watch giuliani crushes msnbc host foolish enough to call trump a racist'],conservativetribune.com,-0.0963923076923077,-0.8402,1
Wilmot Proviso,['anticommunist group makes their first ever endorsement toward the donald.. media silent'],conservativetribune.com,-0.0803111111111111,0.3182,1
Ben Marquis,['trump family say trump brand has not been damaged'],conservativetribune.com,0.12054615384615386,0.3412,1
Ben Marquis,['freak classroom evacuated after teacher realizes unshielded uranium in classroom'],conservativetribune.com,0.14275555555555555,-0.4404,1
Davis,['gianno caldwell claims hillary only cares about black vote not black lives'],conservativetribune.com,-0.4220833333333333,0.4588,1
Gabrielle Cintorino,['new poll shows support for police officers is on the rise cop haters will be furious'],conservativetribune.com,-0.0023000000000000004,-0.6369,1
Harris,['huckabee responds to flagburning trump hater whats happened to this country'],conservativetribune.com,0.20036666666666667,-0.4215,1
Ben Marquis,['trump opens new hotel in dc on time and under budget shows how outsiders get things done in dc'],conservativetribune.com,-0.5584857142857144,0.0,1
K. Campbell,['revealed hillary sat on sex misconduct allegations against trump for months'],conservativetribune.com,-0.28227142857142856,0.0,1
K. Campbell,['support for clintonstyle awb at alltime low in u.s.'],conservativetribune.com,0.39702499999999996,0.1531,1
Ben Marquis,['state officials demand pastors sermons in massive breach of his rights'],conservativetribune.com,0.03140999999999999,-0.128,1
John Falkenberg,['hillarys puppet shows just how much hillary cares about god with omission of 2 words'],conservativetribune.com,0.1401235294117647,0.6249,1
John Falkenberg,['hillary ally offers strategy on how to make new york times write positive coverage'],conservativetribune.com,0.15715454545454544,0.5574,1
Kim Smith,['msnbc makes huge mistake after trying to catch black family calling trump racist'],conservativetribune.com,-0.02689999999999999,-0.6249,1
Kim Smith,['trump jokes that they should just cancel the election now.. guarantees win'],conservativetribune.com,0.279425,0.5859,1
V Saxena,['hillary helped chelseas friend with visa issues within 2 hours'],conservativetribune.com,0.21392222222222224,0.4939,1
V Saxena,['disaster hillary herself helped raise money donated to wife of fbi dep. dir.'],conservativetribune.com,-0.0901083333333333,-0.6249,1
Wilmot Proviso,['report trump votes tossed going online to confirm vote counted is vital'],conservativetribune.com,-0.0026368421052631653,0.296,1
Wilmot Proviso,['report megyn trashes trump newt then murdoch announces replacements are available'],conservativetribune.com,-0.18674,0.0,1
Wilmot Proviso,['shock nyt goes gutter accuses trump of victimizing little girl'],conservativetribune.com,0.1411470588235294,-0.8225,1
Wilmot Proviso,['violent libs try to attack trumps star again find fearless homeless man guarding it'],conservativetribune.com,0.28047500000000003,-0.6249,1
Wilmot Proviso,['nba team cancels anthem singer after she tries wearing controversial race shirt onto court'],conservativetribune.com,0.1282125,-0.4019,1
V Saxena,['sc gov. nikki haley announces shes voting for donald trump'],conservativetribune.com,0.06355,0.0,1
Wilmot Proviso,['computer programmer admits to being paid to rig voting booths'],conservativetribune.com,0.21364444444444444,0.1779,1
Ben Marquis,['breaking poll hillarys lead shrinks to 4 points'],conservativetribune.com,0.2018875,0.0,1
Shari Savage,['shock nsa can recover all of hillarys deleted emails'],conservativetribune.com,0.09046000000000001,-0.3818,1
Gabrielle Cintorino,['breaking okeefe got access to dems by buying influence just like hillary was selling'],conservativetribune.com,0.09427142857142856,0.3612,1
Kim Smith,['trump finally outspends hillary on tv spots'],conservativetribune.com,0.0428888888888889,0.0,1
V Saxena,['donald trump gives 10000 to pastors family'],conservativetribune.com,0.11996363636363637,0.0,1
John Falkenberg,['breaking fbi reopening hillary investigation new emails found'],conservativetribune.com,0.11709999999999998,0.0,1
K. Campbell,['trump says fbi just righted the horrible mistake they made in july'],conservativetribune.com,-0.028185714285714297,-0.7096,1
Kim Smith,['mans driveway collapses reveals shelter that time forgot waiting underneath'],conservativetribune.com,0.24383636363636363,-0.296,1
K. Campbell,['bombshell audio hillary clinton herself recorded calling for rigging election'],conservativetribune.com,0.0825153846153846,0.0,1
K. Campbell,['photo of trump jr. confronting woman with broken down car goes viral literally pushes it out of way'],conservativetribune.com,0.03634545454545454,-0.5719,1
C.E. Dyer,['breaking man brags on facebook of voting 3 times then reveals how he did it'],conservativetribune.com,-0.024899999999999988,0.0,1
Shari Savage,['report dirty reporter blackmails montel help us hit trump or well print your address'],conservativetribune.com,0.08376842105263158,0.2263,1
Ben Marquis,['trump haters mow down signs black women for trump make them famous'],conservativetribune.com,-0.22410000000000002,-0.4939,1
Kim Smith,['twitter users mock hillary clinton for wishing herself a happy birthday'],conservativetribune.com,0.295725,0.4215,1
C.E. Dyer,['wikileak hillarys team exploited shooting of black teen to push gun control'],conservativetribune.com,-0.12669999999999998,-0.6597,1
John Falkenberg,['workers in jerusalem church uncover stone slab that jesus lay on'],conservativetribune.com,0.5042000000000001,0.0,1
Ben Marquis,['shock womans stolen car returns with gas money and unexpected note'],conservativetribune.com,0.12687500000000004,-0.7003,1
K. Campbell,['trump to deploy melania for major speeches could be surprise giuliani promised'],conservativetribune.com,0.27072857142857143,0.5574,1
C.E. Dyer,['the top 100 wikileaks that should destroy hillarys campaign list'],conservativetribune.com,0.07861333333333334,-0.4019,1
Ben Marquis,['audio wayne allen root shocks trump on air with revelation about dnc lies'],conservativetribune.com,0.017927272727272736,-0.6597,1
Gabrielle Cintorino,['mom speaks out against abortion after seeing her miscarried baby'],conservativetribune.com,-0.23605833333333334,0.0,1
V Saxena,['jury rules in favor of bundy in oregon standoff case'],conservativetribune.com,-0.23183999999999996,0.4019,1
Wilmot Proviso,['breaking uncovered huma email confirms the worst previous hacks did happen'],conservativetribune.com,-0.024778205128205125,-0.6249,1
Mike Merryman-Lotze,['the inherent violence of israels gaza blockade'],counterpunch.org,-0.02542340425531915,-0.6249,1
Louis Proyect,['the outsiderinsider isaac babels big mistake'],counterpunch.org,0.15040408163265306,-0.34,1
Martin Billheimer,['now and then ancient sorceries'],counterpunch.org,0.13763043478260864,0.0,1
Paul Street,['an identitypoliticized election and world series lakefront liberals can love'],counterpunch.org,-0.17587213114754097,0.6369,1
Jim Kavanagh,['tom haydens haunting'],counterpunch.org,0.027854166666666662,-0.2732,1
CJ Hopkins,['the pathologization of dissent'],counterpunch.org,-0.25506969696969695,0.0,1
Patrick Carr,['race and economic disparity in north carolina'],counterpunch.org,-0.30279600000000007,0.0,1
Robert Fisk,['is yemen too much for the world to take'],counterpunch.org,-0.1625222222222222,0.0,1
Shamus Cooke,['stopping hillarys coming war on syria'],counterpunch.org,-0.15405102040816324,-0.6705,1
Jan Oberg,['security politics and the closing of the open society'],counterpunch.org,0.01372195121951219,0.34,1
Ramzy Baroud,['the war on unesco alaqsa mosque is palestinian and east jerusalem is illegally occupied'],counterpunch.org,-0.21474800000000002,-0.5994,1
Colin Todhunter,['lower yields and agropoisons what is the point of gm mustard in india'],counterpunch.org,0.11137291666666665,-0.296,1
Norman Pollack,['the election does it matter who wins'],counterpunch.org,0.20872909090909084,0.5859,1
Nyla Ali Khan,['the political and cultural richness of kashmiriyat'],counterpunch.org,-0.14998548387096772,0.4939,1
Barbara Nimri Aziz,['its only a car'],counterpunch.org,-0.129736,0.0,1
Luciana Bohne,['crossing the acheron back to vietnam'],counterpunch.org,-0.10808925619834713,0.0,1
stclair,['will a nofly zone help the people of aleppo'],counterpunch.org,-0.12063703703703707,0.4019,1
John Pilger,['inside the invisible government war propaganda clinton  trump'],counterpunch.org,-0.25862727272727276,-0.7096,1
Andrew Levine,['the hillary era is coming worry'],counterpunch.org,0.13205,-0.4404,1
Gary Leupp,['seven worldhistorical achievements of the iraq invasion of 2003'],counterpunch.org,-0.06668965517241379,0.0,1
Paul Street,['standing rock waterprotectors waterboarded while the cleveland indians romped'],counterpunch.org,-0.08708487394957984,0.0,1
Stanley L. Cohen,['israel 1984 everlasting'],counterpunch.org,-0.058101769911504425,0.0,1
Jeffrey St. Clair,['roaming charges comfortably dumb'],counterpunch.org,-0.16055416666666664,-0.3818,1
Michael Brenner,['american foreign policy in the posttrump era'],counterpunch.org,-0.3030619047619048,0.0,1
Robert Hunziker,['the political era of climate refugees'],counterpunch.org,-0.08954642857142857,0.0,1
Stephen Cooper,['alabamas last execution was an atrocity'],counterpunch.org,0.1813980769230769,0.0,1
T.J. Coles,['confronting china an interview with john pilger'],counterpunch.org,0.032417757009345786,-0.1531,1
Pete Dolack,['work harder so speculators can get more'],counterpunch.org,-0.522362962962963,0.0,1
Joyce Nelson,['canadians launch constitutional challenge against ceta'],counterpunch.org,-0.13831578947368425,0.0772,1
John Laforge,['us uranium weapons have been used in syria'],counterpunch.org,-0.07427272727272725,-0.4404,1
Paul Edwards,['the vision thing 16'],counterpunch.org,0.20157777777777777,0.25,1
Arshad Khan,['hillary trump and sartre how existentialism disrobes the major presidential candidates'],counterpunch.org,0.06258399999999999,0.0,1
Peter Lee,['its on between duterte and america'],counterpunch.org,0.031184999999999997,0.0,1
Chris Zinda,['the bundy acquittal tazing of oregonstandoff'],counterpunch.org,-0.06375000000000004,0.0,1
Norman Pollack,['america at the crossroads abrogation of democracy'],counterpunch.org,-0.020550684931506844,0.0,1
Bill Quigley,['six gulf protectors arrested challenging gulf oil drilling'],counterpunch.org,0.029065217391304344,-0.3612,1
Joseph Grosso,['starchitects in the city vanity fair and gentrification'],counterpunch.org,0.017547826086956538,0.1027,1
Patrick Carr,['economic racial disparity in north carolina'],counterpunch.org,0.12567499999999998,0.0,1
David Swanson,['public vs. media on war'],counterpunch.org,-0.21976799999999996,-0.5994,1
Chris Gilbert,['demo derby in venezuela the lefts new freewheeling politics'],counterpunch.org,-0.04088857142857142,0.128,1
Ira Helfand,['nukes and the un a historic treaty to ban nuclear weapons'],counterpunch.org,0.1404095238095238,-0.7579,1
Brian Cloughley,['the us nato and the pope'],counterpunch.org,-0.10442222222222224,0.0,1
Binoy Kampmark,['nobel confusion ramoshorta trump and world disorder'],counterpunch.org,0.14383414634146338,-0.5994,1
Sam Albert,['kids on their own in calais the tip of an icebergcold world'],counterpunch.org,-0.010459523809523802,0.0,1
Binoy Kampmark,['nobel confusion ramoshorta trump and world disorder'],counterpunch.org,-0.020311764705882356,-0.5994,1
Ron Jacobs,['death to the fascist insect the sla and the cops'],counterpunch.org,-0.06220555555555557,-0.8176,1
Cesar Chelala,['embargo on cuba is an embarrassment for the united states'],counterpunch.org,-0.004611538461538471,-0.0258,1
Jack Smith,['and the winner is.'],counterpunch.org,0.37271764705882354,0.5859,1
Ken Knabb,['beyond voting the limits of electoral politics'],counterpunch.org,0.02236746031746031,0.0,1
Matt Peppe,['an alternate narrative on hillary clinton and donald trump'],counterpunch.org,0.2051764705882353,0.0,1
Uri Avnery,['the israeli trumpess'],counterpunch.org,0.1967967213114754,0.0,1
James Rothenberg,['water under the bridge'],counterpunch.org,-0.07302,0.0,1
Louis Yako,['remembering rasul gamzatov the poet of the people'],counterpunch.org,0.16142000000000004,0.0,1
Dave Reilly,['complete the sentence an exploration of orin langelles if voting changed things'],counterpunch.org,-0.0025970588235294132,0.296,1
Jonathan H. Martin,['when nobody returns palestinians show they are people too'],counterpunch.org,-0.03218611111111111,0.0,1
Simon Jones,['the human lacunae in ken loachs i daniel blake'],counterpunch.org,0.273028888888889,0.0,1
Charles R. Larson,['review brit bennetts the mothers'],counterpunch.org,-0.4131461538461539,0.0,1
David Yearsley,['bach on the election'],counterpunch.org,0.0,0.0,1
Michael Munk,['getting away with terrorism in oregon'],counterpunch.org,0.4368333333333334,-0.6808,1
stclair,['the mothers'],counterpunch.org,0.0853684210526316,0.0,1
stclair,['the mothers'],counterpunch.org,-0.02789772727272728,0.0,1
Jeffrey St. Clair,['dont let counterpunch go up in smoke'],counterpunch.org,-0.2734682926829268,0.0,1
Stanley L. Cohen,['comeys blindside youre just a cop'],counterpunch.org,0.044667187500000004,0.0,1
Robert Hunziker,['fukushima cover up'],counterpunch.org,-0.16625555555555557,0.0,1
Rick Baum,['clintons tax returns raise many questions'],counterpunch.org,0.07532222222222222,0.0,1
Patrick Cockburn,['this is what will happen to mosul after isis is evicted'],counterpunch.org,0.17600526315789475,0.0,1
Steve Horn,['security firm running dakota access pipeline intelligence has ties to u.s. military'],counterpunch.org,0.3103590909090909,0.6705,1
Kenneth Surin,['between the state and the private sector a need for associations'],counterpunch.org,-0.04416206896551726,0.0,1
José Tirado,['pirates fail to take the helm icelands pirate party gains mileage but not enough to steady ship alone'],counterpunch.org,-0.129736,-0.296,1
Binoy Kampmark,['discrimination and condemnation australias war on boat people'],counterpunch.org,-0.08931875,-0.8271,1
Joe Sammut,['will a nofly zone help the people of aleppo'],counterpunch.org,-0.09209399999999998,0.4019,1
Mel Gurtov,['voting against peace in colombia'],counterpunch.org,-0.03890963855421686,0.5423,1
David Swanson,['michael moore owes me 4.99'],counterpunch.org,-0.4262818181818182,0.0,1
Julian Vigo,['welcome to the latest culture wars'],counterpunch.org,-0.24595,-0.1531,1
Robert Dodge,['nuclear weapons  the time for abolition is now'],counterpunch.org,0.005950000000000012,-0.4404,1
stclair,['bernie and the sandernistas'],counterpunch.org,-0.31788437499999994,0.0,1
Gilbert Mercier,['globalization expressway to universal slavery'],counterpunch.org,-0.09380799999999999,-0.7003,1
Chandra Muzaffar,['the danger of war from a declining hegemon'],counterpunch.org,0.2746642857142857,-0.8074,1
Murray Dobbin,['there should be no special deal for taxevading cameco'],counterpunch.org,-0.03065757575757575,0.128,1
David Macaray,['michael moore wants a spot in hillarys cabinet'],counterpunch.org,-0.08660512820512818,0.0,1
Ralph Nader,['why the democrats keep losing the congress'],counterpunch.org,-0.13461,-0.3818,1
Pepe Escobar,['american dream revisited'],counterpunch.org,-0.2322475409836066,0.25,1
David Swanson,['all governments lie the movie'],counterpunch.org,0.21101136363636364,0.0,1
stclair,['the us threatens irish neutrality'],counterpunch.org,0.027639999999999998,-0.3818,1
Dean Baker,['inequality as policy'],counterpunch.org,-0.11078157894736841,0.0,1
Binoy Kampmark,['the fbi intervenes james comey and hillary clintons emails'],counterpunch.org,-0.13397105263157894,0.0,1
Stephen Cooper,['alabamas human guinea pigs burning people alive on death row'],counterpunch.org,-0.05743703703703704,-0.3182,1
Renee Parsons,['comeys october surprise'],counterpunch.org,-0.07271066666666667,0.2732,1
Ray McGovern,['putin and obama the trust evaporates'],counterpunch.org,-0.24595,0.5106,1
Mike Whitney,['how putin derailed the west'],counterpunch.org,0.001534000000000002,-0.34,1
CP Editor,['greil marcus on bob dylan'],counterpunch.org,-0.09194000000000001,0.0,1
Colin Todhunter,['forget the trumpclinton charade its time to wake up america'],counterpunch.org,0.11180819672131145,-0.2263,1
Norman Pollack,['one week and counting bottomfishing in america'],counterpunch.org,0.0030328767123287744,0.0,1
Wahid Azal,['sufism in the service of empire the case of the maryamiyyah'],counterpunch.org,-3.023255813953672e-05,0.0,1
Lynne Wycherley,['living in a 5g world wireless pollution is getting out of control'],counterpunch.org,-0.020503571428571427,0.0,1
Paul Craig Roberts,['can the american people defeat the oligarchy that rules them'],counterpunch.org,0.23233953488372094,-0.4588,1
Aidan O'Brien,['the destruction of reason in west'],counterpunch.org,0.022846808510638306,-0.5719,1
Andrew Anglin,['memetic wednesday endgame hillary'],dailystormer.com,-0.15033749999999999,0.0,1
Andrew Anglin,['ultimate white knight destroys trumps walk of fame star to help lying slut hoaxers'],dailystormer.com,-0.30578,-0.7351,1
Andrew Anglin,['duterte tells us businesses to quit whining or gtfo'],dailystormer.com,-0.30578,-0.2263,1
Andrew Anglin,['colin powell pronounced colon pao endorses hillary clinton'],dailystormer.com,-0.30578,0.34,1
Andrew Anglin,['clinton emaelstrom state depts bid to help hillary slammed evidence redacted'],dailystormer.com,-0.30578,0.4019,1
Andrew Anglin,['shock moslem terrorists in germany'],dailystormer.com,-0.30578,-0.7717,1
Andrew Anglin,['trumps huge rally crowds vs hillary clintons tiny crowds'],dailystormer.com,-0.13121666666666668,0.3182,1
Andrew Anglin,['somali home invasions'],dailystormer.com,0.009732142857142833,0.0,1
Andrew Anglin,['hatefilled monkeys shut down george washington bridge'],dailystormer.com,-0.209915,0.0,1
Andrew Anglin,['megyn sic kelly btfo by newt you are fascinated with sex'],dailystormer.com,-0.0885,0.4767,1
Sven Longshanks,['the daily traditionalist speaking of independence'],dailystormer.com,0.15185555555555558,0.0,1
Benjamin Garland,['the david duke show the state of the campaign the synagogue of satan'],dailystormer.com,-0.023141176470588228,0.0,1
Andrew Anglin,['us and allies openly massing huge army on russian border'],dailystormer.com,0.17551428571428573,0.3182,1
Andrew Anglin,['russia tests nuclearcapable ballistic missile  but have you heard that trump grabs pussies'],dailystormer.com,-0.08597368421052631,0.0,1
Andrew Anglin,['the leader salutes comrade newt on brutal megyn sic kelly beatdown we dont play games'],dailystormer.com,-0.1978222222222222,-0.7299,1
Eric Striker,['woman claims trauma from sexual assault in a video game'],dailystormer.com,0.013342857142857148,-0.765,1
Andrew Anglin,['if megyn sic kelly doesnt want her pussy grabbed why did she pose for this grab my pussy photo shoot'],dailystormer.com,-0.008868965517241388,-0.3863,1
Lee Rogers,['rigging the election  video iv democrat operatives willfully accepting illegal foreign donations'],dailystormer.com,-0.27790400000000004,-0.25,1
Andrew Anglin,['jewtube shuts down bill clintons black son danny williams'],dailystormer.com,-0.02675945945945946,0.0,1
Andrew Anglin,['refusal to acknowledge uniqueness of holocaust constitutes a second genocide against jews'],dailystormer.com,0.056620000000000004,0.0,1
Andrew Anglin,['madman merkel demands the internet publicly release all closedsource code'],dailystormer.com,-0.16037580645161284,0.0,1
Andrew Anglin,['the real numbers in florida trump winning by 14 points'],dailystormer.com,-0.3353,0.5267,1
Andrew Anglin,['monkeyball btfo by the walking dead no spoilers'],dailystormer.com,-0.06466666666666665,-0.7579,1
Andrew Anglin,['buchanan smashes cnn shill'],dailystormer.com,-0.30578,0.0,1
Andrew Anglin,['germany moslem pulls over bike to masturbate at white girls police say he did nothing wrong'],dailystormer.com,-0.10961538461538464,0.3724,1
Andrew Anglin,['cancer patients and priests targeted by googles'],dailystormer.com,-0.30578,-0.6597,1
