,KEYWORDS,SUMMARY,TEXT,TITLE,URL
290,"['favore', 'del', 'trasformazione', 'bce', 'è', 'esm', 'fondo', 'che', 'le', 'europeo', 'una', 'nowotny', 'fmi']","LONDRA (Reuters) - Il banchiere centrale austriaco e membro del board Bce Ewald Nowotny è a favore della trasformazione del Fondo salva stati europeo, l‘Esm, in un‘istituzione sull‘esempio del Fmi.
Bce, Nowotny a favore trasformazione Esm in Fmi europeo.
REUTERS/Leonhard Foeger“L‘Esm potrebbe trasformarsi in un Fondo monetario europeo e penso che sarebbe una cosa molto sensata” ha affermato Nowotny, aggiungendo che una tale iniziativa dimostrerebbe come “una parte ricca del mondo sia in grado di risolvere autonomamente gli squilibri”.
Sul sito www.reuters.it le altre notizie Reuters in italiano.
Le top news anche su www.twitter.com/reuters_italia","LONDRA (Reuters) - Il banchiere centrale austriaco e membro del board Bce Ewald Nowotny è a favore della trasformazione del Fondo salva stati europeo, l‘Esm, in un‘istituzione sull‘esempio del Fmi.

Bce, Nowotny a favore trasformazione Esm in Fmi europeo. REUTERS/Leonhard Foeger

“L‘Esm potrebbe trasformarsi in un Fondo monetario europeo e penso che sarebbe una cosa molto sensata” ha affermato Nowotny, aggiungendo che una tale iniziativa dimostrerebbe come “una parte ricca del mondo sia in grado di risolvere autonomamente gli squilibri”.

Sul sito www.reuters.it le altre notizie Reuters in italiano. Le top news anche su www.twitter.com/reuters_italia","Bce, Nowotny a favore trasformazione Esm in Fmi europeo",https://www.reuters.com/article/businessNews/idITKBN1D31BH-OITBS
291,"['houstons', 'celebrate', 'parade', 'reporter', 'game', 'world', 'astros', 'houstonians', 'title', 'series', 'hundreds', 'thousands', 'fans']","Hundreds of thousands of Houstonians came out for the big parade on Friday to celebrate the Astros' first World Series title.
Rough Cut (no reporter narration).
ROUGH CUT (NO REPORTER NARRATION) Hundreds of thousands of Houstonians came out for the big parade on Friday to celebrate the Astros' first World Series title.
The Astros won their first MLB World Series on Wednesday on the back of a two-run home run by George Springer that busted the game open and lifted the team to a 5-1 victory over the Los Angeles Dodgers in Game Seven.","Hundreds of thousands of Houstonians came out for the big parade on Friday to celebrate the Astros' first World Series title. Rough Cut (no reporter narration).

ROUGH CUT (NO REPORTER NARRATION) Hundreds of thousands of Houstonians came out for the big parade on Friday to celebrate the Astros' first World Series title. The Astros won their first MLB World Series on Wednesday on the back of a two-run home run by George Springer that busted the game open and lifted the team to a 5-1 victory over the Los Angeles Dodgers in Game Seven.",Astros fans celebrate Houston's first World Series title,https://www.reuters.com/video/2017/11/03/astros-fans-celebrate-houstons-first-wor?videoId=372906094&videoChannel=1&channelName=Top+News
292,"['fifa', 'outside', 'statutes', 'world', 'court', 'football', 'india', 'president', 'aiff', 'federation', 'soccer', 'indian', 'election', 'interference', 'reminded', 'high']","ZURICH (Reuters) - India’s football federation (AIFF) has been reminded by FIFA that it cannot be influenced by legal or political inference from inside the country, the global soccer body said.
FIFA President Gianni Infantino and All India Football Federation (AIFF) President Praful Patel pose at a news conference after a FIFA Council meeting in Kolkata, India, October 27, 2017.
The AIFF election, held last December, saw Praful Patel re-elected as president.
The High Court has ordered a fresh election within five months which it said must be held under rules stipulated by the national sports code.
The AIFF has said it was fully complaint with both Ministry of Youth Affairs and Sports directives, as well as FIFA statutes.","ZURICH (Reuters) - India’s football federation (AIFF) has been reminded by FIFA that it cannot be influenced by legal or political inference from inside the country, the global soccer body said.

FIFA President Gianni Infantino and All India Football Federation (AIFF) President Praful Patel pose at a news conference after a FIFA Council meeting in Kolkata, India, October 27, 2017. REUTERS/Rupak De Chowdhuri/Files

The warning came after a Delhi High Court ruling on Tuesday annulled the AIFF’s most recent presidential election and ordered a re-run to be organized by the country’s former election commission chief S.Y. Quraishi.

FIFA statutes state that member federations must be free from legal and political interference in their respective countries and the world governing body has suspended other national associations in the past in similar cases.

“FIFA has sent a letter to the AIFF requesting more information about Delhi’s High Court decision as well as the steps that AIFF intends to undertake in this matter,” FIFA told Reuters in an emailed statement.

“FIFA has also reminded the AIFF that... member associations, including the AIFF, are obliged to manage their affairs independently and without undue influence from third parties.”

The High Court ruling came less than a week after India completed its hosting of the under-17 World Cup and was praised by FIFA president Gianni Infantino, who said he wants to make football the most popular sport in the cricket-mad nation.

The AIFF election, held last December, saw Praful Patel re-elected as president. The High Court has ordered a fresh election within five months which it said must be held under rules stipulated by the national sports code.

The AIFF has said it was fully complaint with both Ministry of Youth Affairs and Sports directives, as well as FIFA statutes.",Soccer: Indian federation 'reminded' by FIFA over outside interference,https://www.reuters.com/article/soccer-india-fifa/soccer-indian-federation-reminded-by-fifa-over-outside-interference-idINKBN1D409O
293,"['tensions', 'tunnels', 'war', 'rise', 'militants', 'israel', 'underground', 'gaza', 'strip', 'killed', 'hamas', 'used', 'israelipalestinian', 'members', 'group']","Closing a disputed tunnel, where militants from the Gaza strip said on Friday (November 3) that five of its members had been killed.
The deaths came when Israel blew up the cross-border route, dug by militants from the Strip.
Hamas accuses Israel of trying to undermine a reconciliation deal it struck with the president of the Palestinian Authority last month.
During the last Gaza war in 2014, Hamas fighters used dozens of tunnels to blindside Israeli forces and threaten civilian communities near the frontier.
The militant group used the tunnels as a counterpoint to Israel's Iron Dome anti-missile system, which protects the country's heartland from rocket barrages.","Closing a disputed tunnel, where militants from the Gaza strip said on Friday (November 3) that five of its members had been killed. The deaths came when Israel blew up the cross-border route, dug by militants from the Strip. Members of the Islamic Jihad group praying for their missing comrades. They say they've been denied access and are unable to recover the bodies. Israel defending its actions - saying the tunnel's destruction was carried out on its own side of the border. A total of 12 said to be killed. Two of them said to belong to Hamas, the dominant Islamist group in Gaza. Both it and Islamic Jihad have sworn to retaliate. Hamas accuses Israel of trying to undermine a reconciliation deal it struck with the president of the Palestinian Authority last month. But Israel is determined to close the underground passages. During the last Gaza war in 2014, Hamas fighters used dozens of tunnels to blindside Israeli forces and threaten civilian communities near the frontier. The militant group used the tunnels as a counterpoint to Israel's Iron Dome anti-missile system, which protects the country's heartland from rocket barrages.",Israeli-Palestinian tensions rise over underground war,https://www.reuters.com/video/2017/11/03/israeli-palestinian-tensions-rise-over-u?videoId=372902784&videoChannel=1&channelName=Top+News
294,"['unlocked', 'worlds', 'world', 'iphone', 'x', 'technology', 'unlocking', 'user', 'used', 'system', 'video']","NO REPORTER NARRATION.
Apple fans across the world lined up to get their hands on the new iPhone X on Friday (November 3).
The most immediately noticeable change to the iPhone X from previous models is the removal of the physical home button and fingerprint sensor formerly used for unlocking.
Instead, the iPhone X is unlocked with a so-called Face ID system, in which the user looks into a depth-sensing camera.
The iPhone X comes a decade after the original iPhone, the product that powered Apple's rise to become the world's biggest technology company with a market capitalization of $862 billion.","ROUGH CUT. NO REPORTER NARRATION. Apple fans across the world lined up to get their hands on the new iPhone X on Friday (November 3). The most immediately noticeable change to the iPhone X from previous models is the removal of the physical home button and fingerprint sensor formerly used for unlocking. Instead, the iPhone X is unlocked with a so-called Face ID system, in which the user looks into a depth-sensing camera. The iPhone X comes a decade after the original iPhone, the product that powered Apple's rise to become the world's biggest technology company with a market capitalization of $862 billion.",Technology News Video,https://www.reuters.com/news/video?videoChannel=6
295,[],,," 
    ",https://jp.reuters.com/article/special-report-us-body-trade-part1-idJPKBN1D00WM
296,"['arábia', 'petróleo', 'prontas', 'estão', 'estoques', 'para', 'saudita', 'mundiais', 'rússia', 'corte']",,,Rússia e Arábia Saudita estão prontas para corte de estoques mundiais de petróleo,https://www.reuters.com/article/businessNews/idBRKBN1D40N2-OBRBS
297,"['probable', 'y', 'fitch', 'es', 'calificación', 'dice', 'venezuela', 'incumplimiento', 'muy', 'que']",,,Fitch baja calificación de Venezuela y dice que incumplimiento es muy probable,https://www.reuters.com/article/businessNews/idESKBN1D40AC-OESBS
298,"['west', 'record', 'motorsports', 'rugby', 'tennis', 'london', 'football', 'union', 'british', 'golf', 'win', 'beat', 'cricket', 'st', 'newcastle', 'zealand', 'sport', 'huddersfield']","Recent Sports NewsRugby - New Zealand hit back to beat Barbarians 31-22 LONDON New Zealand got their European tour off to a winning start when their so-called second-string side beat the Barbarians 31-22 at Twickenham on Saturday in an entertaining match to mark the 125th anniversary of the New Zealand Rugby Union.
Cook scores as Bournemouth stun Newcastle at the death AFC Bournemouth moved out of the bottom three after a Steve Cook header in the final minute of stoppage time gave them a 1-0 win at Newcastle United in a lively Premier League clash at St James' Park on Saturday.
Celtic surpass their own British record LONDON Scottish champions Celtic thrashed St Johnstone 4-0 away to break their own 100-year-old British record by stretching their unbeaten domestic run to 63 matches on Saturday.
Ten-man Huddersfield hang on for narrow win over West Brom Midfielder Rajiv van La Parra scored with a wonder-strike from distance as 10-man Huddersfield Town dug deep to beat West Bromwich Albion 1-0 for a second straight home win on Saturday.","Recent Sports News

Rugby - New Zealand hit back to beat Barbarians 31-22 LONDON New Zealand got their European tour off to a winning start when their so-called second-string side beat the Barbarians 31-22 at Twickenham on Saturday in an entertaining match to mark the 125th anniversary of the New Zealand Rugby Union.

Cook scores as Bournemouth stun Newcastle at the death AFC Bournemouth moved out of the bottom three after a Steve Cook header in the final minute of stoppage time gave them a 1-0 win at Newcastle United in a lively Premier League clash at St James' Park on Saturday.

Celtic surpass their own British record LONDON Scottish champions Celtic thrashed St Johnstone 4-0 away to break their own 100-year-old British record by stretching their unbeaten domestic run to 63 matches on Saturday.

Ten-man Huddersfield hang on for narrow win over West Brom Midfielder Rajiv van La Parra scored with a wonder-strike from distance as 10-man Huddersfield Town dug deep to beat West Bromwich Albion 1-0 for a second straight home win on Saturday.","Sport News, Football, Cricket, Rugby Union, Golf, Tennis & Motorsports",https://uk.reuters.com/news/sports
299,"['digital', 'fargo', 'head', 'wells', 'unveils', 'account', 'innovation', 'ellis', 'aimed', 'banking', 'track', 'millennials', 'app', 'conference']","(Reuters) - Wells Fargo & Co on Thursday unveiled a new digital bank account app intended to help people who may be new to banking keep track of their finances more easily.
FILE PHOTO: A Wells Fargo logo is seen at the SIBOS banking and financial conference in Toronto, Ontario, Canada October 19, 2017.
Greenhouse can be opened without walking into a branch, used within minutes, and does not allow for overdrafts.
While many of the features are already available to Wells Fargo customers, its cash management offerings, such as keeping track of spending, are a marked improvement, according to Steve Ellis, head of innovation at Wells Fargo.
JPMorgan Chase & Co launched a similar digital banking product called Finn last month, as banks face pressure to court millennials and cut back on branch-related costs.","(Reuters) - Wells Fargo & Co on Thursday unveiled a new digital bank account app intended to help people who may be new to banking keep track of their finances more easily.

FILE PHOTO: A Wells Fargo logo is seen at the SIBOS banking and financial conference in Toronto, Ontario, Canada October 19, 2017. Picture taken October 19, 2017. REUTERS/Chris Helgren

The new Greenhouse account is set to launch in the first half of 2018, said Avid Modjtabai, Wells’ senior executive vice president and head of payments, virtual solutions and innovation, during a presentation at an industry conference in Boston.

Greenhouse can be opened without walking into a branch, used within minutes, and does not allow for overdrafts. While many of the features are already available to Wells Fargo customers, its cash management offerings, such as keeping track of spending, are a marked improvement, according to Steve Ellis, head of innovation at Wells Fargo.

“We’ve been working on this pretty aggressively for the past nine months,” said Ellis, who said it is one of a handful of his pet projects.

JPMorgan Chase & Co launched a similar digital banking product called Finn last month, as banks face pressure to court millennials and cut back on branch-related costs.",Wells Fargo unveils app aimed at millennials,https://www.reuters.com/article/us-usa-banks-conference-wells-fargo/wells-fargo-unveils-app-aimed-at-millennials-idUSKBN1D21XW
300,['コラム中国の習主席盤石な権力で詰む可能性'],,,コラム：中国の習主席、盤石な権力で「詰む」可能性,https://www.reuters.com/article/lloyd-china-idJPKBN1D205K
301,"['部分城市钢铁限产50', '中国工信部称226城市秋冬季工业错峰生产']",,,中国工信部称2+26城市秋冬季工业错峰生产 部分城市钢铁限产50%,https://www.reuters.com/article/china-antismog-industrial-1103-friday-idCNKBS1D30TS?il=0
302,"['fin', 'negativa', '1fútbolcruz', 'actualiza', 'en', 'pone', 'racha', 'mexicano', 'torneo', 'azul']",,,ACTUALIZA 1-FÚTBOL-Cruz Azul pone fin a racha negativa en torneo mexicano,https://www.reuters.com/article/topNews/idMXL2N1NA04H
303,"['candidato', 'electoral', 'dispuesto', 'ser', 'desde', 'extranjero', 'el', 'puigdemont']",,,"Puigdemont, dispuesto a ser candidato electoral desde el extranjero",https://www.reuters.com/article/topNews/idESKBN1D321M-OESTP
304,"['parties', 'online', 'itll', 'walmart', 'website', 'items', 'nandita', 'holiday', 'retailer', 'throw', 'stores', 'discounts']","Wal-Mart is taking on Amazon where its Internet archrival doesn't have a presence: throwing parties at its stores.
It'll try to get more customers to visit its gigantic Supercenters by hosting more than 20,000 holiday parties, where kids can play with hot toys and take selfies with Santa.
It'll also provide free two-day shipping and discounts for items ordered online for later pickup at its stores.
The retailer says it's focusing more on discounts and low prices and less on big deals because consumers like consistent pricing.
Wal-Mart shares, which are on a tear this year with a 27 percent return this year, gained further ground in Wednesday morning trading.","Wal-Mart is taking on Amazon where its Internet archrival doesn't have a presence: throwing parties at its stores. It'll try to get more customers to visit its gigantic Supercenters by hosting more than 20,000 holiday parties, where kids can play with hot toys and take selfies with Santa. The world's largest retailer is also bolstering its online offerings. It says it tripled its online selections for the holidays to 60 million items. It'll also provide free two-day shipping and discounts for items ordered online for later pickup at its stores. And it'll add more exclusive products online and at its physical stores. Reuters correspondent Nandita Bose. SOUNDBITE: NANDITA BOSE, CORRESPONDENT, REUTERS, (ENGLISH) SAYING: ""A very clever and an unused tactic that a particular retailer has employed. We haven't seen retailers think about their stores and website as wholistically in the past because most of the offers would be limited to just their website and the online deals they would offer."" The retailer says it's focusing more on discounts and low prices and less on big deals because consumers like consistent pricing. Wal-Mart shares, which are on a tear this year with a 27 percent return this year, gained further ground in Wednesday morning trading.",Wal-Mart to throw holiday parties,https://www.reuters.com/video/2017/11/01/wal-mart-to-throw-holiday-parties?videoId=372865111&newsChannel=innovationIntellectualProperty
305,"['rebellion', 'stream', 'test', 'state', 'traveled', 'sacked', 'president', 'prosecutor', 'spains', 'regional', 'sedition', 'puigdemont']",BARCELONA/MADRID Spain's state prosecutor accused sacked Catalan leader Carles Puigdemont of rebellion and sedition on Monday as the former regional president traveled to Belgium with other members of his ousted administration and hired a lawyer there.,BARCELONA/MADRID Spain's state prosecutor accused sacked Catalan leader Carles Puigdemont of rebellion and sedition on Monday as the former regional president traveled to Belgium with other members of his ousted administration and hired a lawyer there. |,This is a test stream,http://live.reuters.com/Event/This_is_a_test_stream_2
306,"['minister', 'hariri', 'plot', 'assassination', 'foiled', 'tv', 'reports', 'saying', 'days', 'source', 'saad', 'target', 'prime', 'beirut', 'ago', 'saudiowned']","BEIRUT (Reuters) - The Saudi-owned pan-Arab television channel al-Arabiya al-Hadath said on Saturday an assassination plot was foiled against Lebanese leader Saad al-Hariri in Beirut days ago, citing an unnamed source.
FILE PHOTO: Lebanon's Prime Minister Saad al-Hariri attends a general parliament discussion in downtown Beirut, Lebanon October 18, 2017.
REUTERS/Mohamed AzakirLebanon’s Internal Security Forces (ISF), responding to reports that one of its branches had foiled an assassination attempt on Hariri, denied that it was the source of the reports and said it “had no information on this”.
Hariri travelled to Saudi Arabia on Friday and announced his resignation as prime minister on Saturday in a speech condemning Riyadh’s regional foes Iran and Hezbollah and saying he feared assassination.
“Those who planned to assassinate prime minister Hariri deactivated the observation towers while his motorcade was passing by,” Arabiya cited the source as saying.","BEIRUT (Reuters) - The Saudi-owned pan-Arab television channel al-Arabiya al-Hadath said on Saturday an assassination plot was foiled against Lebanese leader Saad al-Hariri in Beirut days ago, citing an unnamed source.

FILE PHOTO: Lebanon's Prime Minister Saad al-Hariri attends a general parliament discussion in downtown Beirut, Lebanon October 18, 2017. REUTERS/Mohamed Azakir

Lebanon’s Internal Security Forces (ISF), responding to reports that one of its branches had foiled an assassination attempt on Hariri, denied that it was the source of the reports and said it “had no information on this”.

Hariri travelled to Saudi Arabia on Friday and announced his resignation as prime minister on Saturday in a speech condemning Riyadh’s regional foes Iran and Hezbollah and saying he feared assassination.

“Those who planned to assassinate prime minister Hariri deactivated the observation towers while his motorcade was passing by,” Arabiya cited the source as saying.",Saudi-owned TV says Hariri was target of assassination plot days ago,https://www.reuters.com/article/uk-lebanon-politics-hariri-assassination/saudi-owned-tv-says-hariri-was-target-of-assassination-plot-days-ago-idUKKBN1D40KS?il=0
307,"['acusaciones', 'tras', 'netflix', 'pone', 'su', 'sexual', 'kevin', 'vínculo', 'fin', 'spacey']",,,Netflix pone fin a su vínculo con Kevin Spacey tras acusaciones de acoso sexual,https://www.reuters.com/article/entertainmentNews/idESKBN1D40FR-OESEN
308,"['повторно', 'демократы', 'слушания', 'на', 'сша', 'россии', 'сената', 'генпрокурора', 'о', 'потребовали']",,,Демократы Сената США потребовали повторно вызвать генпрокурора на слушания о России,https://www.reuters.com/article/topNews/idRUKBN1D30L4-ORUTP
309,"['makes', 'trove', 'art', 'banned', 'exhibition', 'works', 'museum', 'tax', 'sure', 'public', 'zimmer', 'nazi', 'german', 'nina', 'debut']","And this is the first time it's been on public display since it was seized from German museums.
The art works are from a massive trove amassed by collector Hildebrand Gurlitt, who was enlisted by the Nazis to sell the works.
The museum's director Nina Zimmer says they've taken a cautious approach.
German tax inspectors confiscated Cornelius Gurlitt's trove of art works during a tax evasion probe, but it was returned to him when he agreed to cooperate with authorities investigating the work's provenance.
The museum believes it gives people the chance to have a close look at Nazi politics towards art and artists.","This is the so-called ""degenerate"" modern art the Nazis didn't want people to see. And this is the first time it's been on public display since it was seized from German museums. The art works are from a massive trove amassed by collector Hildebrand Gurlitt, who was enlisted by the Nazis to sell the works. His son, Cornelius, inherited the collection and when he died in 2014 he stunned the Kunst Museum Bern by naming it the sole heir to all 1,500 works. The museum in Switzerland's capital has now put together this exhibition, ""Degenerate Art - Confiscated and Sold"", amid lingering questions about the collection's origins. The museum's director Nina Zimmer says they've taken a cautious approach. (SOUNDBITE) (English) BERN MUSEUM OF FINE ARTS DIRECTOR, NINA ZIMMER, SAYING: ""To be totally sure, we have only took in our possession one third of the works in this exhibition where we are a 100 percent sure it's not looted, and the other two thirds, we are waiting for like final little details to clarify their status, and we currently don't see any suspicion of any such exceptional cases of looted art within this group of works."" German tax inspectors confiscated Cornelius Gurlitt's trove of art works during a tax evasion probe, but it was returned to him when he agreed to cooperate with authorities investigating the work's provenance. Some 150 artworks make up the Swiss exhibition including pieces from leading German artists of the 1920s and 30s that Adolf Hitler banned. The museum believes it gives people the chance to have a close look at Nazi politics towards art and artists. A separate exhibition of works from the collection will open in Germany.",A trove of Nazi banned art makes its public debut,https://www.reuters.com/video/2017/11/02/a-trove-of-nazi-banned-art-makes-its-pub?videoId=372885568&videoChannel=118169
310,['标题新闻巴克莱将布兰特原油第四季均价预估上调6美元至60美元明年预估上调3美元至55美元'],,,标题新闻：巴克莱将布兰特原油第四季均价预估上调6美元至60美元，明年预估上调3美元至55美元,https://www.reuters.com/article/%E6%A0%87%E9%A2%98%E6%96%B0%E9%97%BB%EF%BC%9A%E5%B7%B4%E5%85%8B%E8%8E%B1%E5%B0%86%E5%B8%83%E5%85%B0%E7%89%B9%E5%8E%9F%E6%B2%B9%E7%AC%AC%E5%9B%9B%E5%AD%A3%E5%9D%87%E4%BB%B7%E9%A2%84%E4%BC%B0%E4%B8%8A%E8%B0%836%E7%BE%8E%E5%85%83%E8%87%B360%E7%BE%8E%E5%85%83%EF%BC%8C%E6%98%8E%E5%B9%B4%E9%A2%84%E4%BC%B0%E4%B8%8A%E8%B0%833%E7%BE%8E-idCNL4S1N94Q8
311,"['chinese', 'demand', 'million', 'oil', 'hit', 'refining', 'refinery', 'cuts', 'refiners', 'looming', 'crude', 'chinas', 'china', 'bpd', 'import']","Stocks of surplus products like gasoline and diesel have been building since mid-2015, when Beijing started giving out crude import licenses to independent refiners, sometimes called teapots.
Those closures mean almost 10 percent of China’s 15.1 million bpd total refining capacity will go offstream in the third quarter.
REUTERS/Stringer/File PhotoThe lower refinery throughput should reduce China’s demand for crude until around September.
BUT DON‘T WRITE CHINA OFFThe imminent cuts in China’s refining sector are likely to further weigh on oil prices, which have more than halved since 2014 due to oversupply.
Nineteen Chinese independent refiners this week received fresh licenses to import crude for 2017.","BEIJING/SINGAPORE/LONDON (Reuters) - Some of China’s top oil refineries are having to take the highly unusual step of cutting operations during what is typically the peak demand summer season when hot weather drives up power usage and families take to the road during school holidays.

FILE PHOTO: Smoke rises from chimneys and cooling towers of a refinery in Ningbo, Zhejiang province August 19, 2014. REUTERS/China Daily/File Photo CHINA OUT. NO COMMERCIAL OR EDITORIAL SALES IN CHINA

Almost 10 percent of China’s refining capacity is set to be shut down during the third quarter, signaling that demand growth from the world’s top crude importer is stuttering further.

West African and European suppliers are already feeling the chill from China’s reduced demand, and a global glut has dragged spot prices for crude this week to their lowest since November, 2016.

Major Chinese oil refineries, including PetroChina’s Jinzhou will set their run rates around 6,500 barrels per day (bpd) lower than the second quarter, sources at the affected refineries said.

Petrochina’s Fushun refinery, with an annual capacity of 233,200 bpd, began a 45-day full shutdown at the start of June, the sources said on condition of anonymity as they are not authorized to speak to media.

Rival Sinopec is considering slashing as much as 230,000 bpd, equivalent to about 5 percent of its average daily production last year, in what would be only the second time in 16 years that the firm has cut runs.

Stocks of surplus products like gasoline and diesel have been building since mid-2015, when Beijing started giving out crude import licenses to independent refiners, sometimes called teapots. This has forced state-owned Sinopec and PetroChina to cut back operations, and reduced their crude buying.

“Refiners probably realized that the domestic market cannot take so much gasoline and diesel, and the only way is to cut runs,” said Gao Jian, crude oil analyst with China Sublime Information Group.

Adding to these cuts, around 1.3 million bpd of refining capacity is going to shut in the third quarter as four state-run refineries and six independents begin planned maintenance, data provided by China Sublime Information Group showed.

Those closures mean almost 10 percent of China’s 15.1 million bpd total refining capacity will go offstream in the third quarter.

To whittle down the surplus weighing on the domestic market, analysts expect China to export refined product, putting more pressure on a well supplied global markets.

“China will have to export product... onto Asian markets, which given demand conditions regionally does not appear particularly constructive,” said Harry Tchilinguirian, head of commodity strategy at French bank BNP Paribas.

FILE PHOTO: Employees close a valve of a pipe at a PetroChina refinery in Lanzhou, Gansu province January 7, 2011. REUTERS/Stringer/File Photo

The lower refinery throughput should reduce China’s demand for crude until around September. Some suppliers are already feeling the chill. Shipments by Angola, which sends most its oil to China, were running at the lowest level in at least a year during the first few weeks of June.

From the North Sea, just 2 million barrels of Forties crude has been shipped to Asia so far this month, compared with around 6 million barrels in June last year, and 10 million barrels in May.

BUT DON‘T WRITE CHINA OFF

The imminent cuts in China’s refining sector are likely to further weigh on oil prices, which have more than halved since 2014 due to oversupply.

However, traders say that China’s voracious thirst for oil will likely return once the immediate glut is cleared.

Nineteen Chinese independent refiners this week received fresh licenses to import crude for 2017.

“I’d expect improved buying now that teapot quotas have been released. If prices drop, China tends to buy more,” said Oystein Berentsen, managing director for Strong Petroleum, a trading firm supplying Chinese refiners.

Taken together with the licenses awarded earlier, independent refiners now have import quotas for about 1.42 million bpd this year, and it is possible that eight companies will receive allocations for another 340,000 bpd.

As refiners start chartering tankers to import crude, the impact of the new import allowances is expected to show from the end of the third quarter.

Traders said they will meet much of this demand by re-selling crude stored in South Korea and China, particularly from Shandong province where most of the independent refiners are, and from tankers off Malaysia.

Some traders even expect demand to spike in the fourth quarter, as seen late last year as teapots rushed to use up quotas to build their case for maintaining or increasing future quota allocations.

“China is a bit unpredictable – suddenly they buy a lot out of the blue, so you can never underestimate China’s buying,” said Berentsen.",Looming Chinese refinery cuts to hit oil demand,https://www.reuters.com/article/us-china-oil-demand-analysis/looming-chinese-refinery-cuts-to-hit-oil-demand-idUSKBN19C168
312,"['parade', 'manager', 'reporter', 'game', 'hinch', 'astros', 'world', 'politics', 'celebration', 'series', 'houston', 'victory']","Responding to a question about politics in sports ahead of the Houston Astros' victory parade on Friday, manager A.J.
Hinch told reporters that ''we're not going to allow anything to polarize this moment.
ROUGH CUT (NO REPORTER NARRATION) Houston Astros General Manager Jeff Luhnow and Houston Astros Manager A.J.
Hinch both said that the World Series win hasn't set in yet until they see the fans celebrate at the parade.
The Houston Astros won their first MLB World Series on Wednesday on the back of a two-run home run by George Springer that busted the game open and lifted the team to a 5-1 victory over the Los Angeles Dodgers in Game Seven.","Responding to a question about politics in sports ahead of the Houston Astros' victory parade on Friday, manager A.J. Hinch told reporters that ''we're not going to allow anything to polarize this moment. We want to celebrate with our fans''. Rough cut (no reporter narration).

ROUGH CUT (NO REPORTER NARRATION) Houston Astros General Manager Jeff Luhnow and Houston Astros Manager A.J. Hinch both said that the World Series win hasn't set in yet until they see the fans celebrate at the parade. The Houston Astros won their first MLB World Series on Wednesday on the back of a two-run home run by George Springer that busted the game open and lifted the team to a 5-1 victory over the Los Angeles Dodgers in Game Seven.","Astros' Hinch says victory parade about celebration, not politics",https://www.reuters.com/video/2017/11/03/astros-hinch-says-victory-parade-about-c?videoId=372905940&videoChannel=1&channelName=Top+News
313,"['tezos', 'currency', 'cofounder', 'vegas', 'kathleen', 'sued', 'organizers', 'lawsuit', 'breitman', 'technology', 'money', 'california', 'project', 'strange', 'crypto']","(Reuters) - A class-action lawsuit has been filed in a California state court against the organizers of the technology project Tezos, which in July raised $232 million in one of the largest “initial coin offerings” (ICOs) ever.
Tezos co-founder and CTO Arthur Breitman and his wife and co-founder Kathleen Breitman respond to questions during the Money 20/20 conference in Las Vegas, Nevada, U.S. on October 24, 2017.
REUTERS/Steve MarcusThe lawsuit, filed on Oct. 25 in the California Superior Court in San Francisco, alleges that Tezos’ organizers violated U.S. securities laws and defrauded participants in the online fundraiser.
ICOs have become a popular way for technology companies to raise money by issuing new cryptocurrencies to raise capital.
Several other U.S. law firms have said they are investigating the Tezos ICO for possible litigation.","(Reuters) - A class-action lawsuit has been filed in a California state court against the organizers of the technology project Tezos, which in July raised $232 million in one of the largest “initial coin offerings” (ICOs) ever.

Tezos co-founder and CTO Arthur Breitman and his wife and co-founder Kathleen Breitman respond to questions during the Money 20/20 conference in Las Vegas, Nevada, U.S. on October 24, 2017. REUTERS/Steve Marcus

The lawsuit, filed on Oct. 25 in the California Superior Court in San Francisco, alleges that Tezos’ organizers violated U.S. securities laws and defrauded participants in the online fundraiser.

ICOs have become a popular way for technology companies to raise money by issuing new cryptocurrencies to raise capital.

Tezos, however, has yet to issue any digital coins and participants were told they were making a donation and may never receive any.

The defendants include Kathleen and Arthur Breitman, the co-founders of the project; their Delaware-based company Dynamic Ledger Solutions Inc, which owns the source code; and Strange Brew Strategies, a communications firm hired to promote the venture.

Defendants also include the Tezos Foundation, a Swiss entity that the couple helped establish to handle the ICO, and its president Johann Gevers.

Brian Klein, an attorney for the Breitmans, said the lawsuit “is without merit” and the couple “are going to aggressively defend themselves.”

Tezos co-founder Kathleen Breitman speaks during the Money 20/20 conference in Las Vegas, Nevada, U.S. on October 24, 2017. REUTERS/Steve Marcus

The Tezos Foundation and Strange Brew declined to comment.

The other defendants did not immediately respond to requests for comment.

The lawsuit quotes extensively from a Reuters investigation published Oct. 18 that reported on a battle between the Breitmans and Gevers over control of the Tezos project.

The dispute has significantly delayed the venture, which aims to create a computerized network for transactions using blockchain technology.

The lawsuit is asking that plaintiffs receive a refund as well as damages. It alleges that the organizers sold unregistered securities.

Several other U.S. law firms have said they are investigating the Tezos ICO for possible litigation.",Tezos organizers sued in California over crypto currency project,https://www.reuters.com/article/us-bitcoin-tezos-battles/tezos-organizers-sued-in-california-over-crypto-currency-project-idUSKBN1D325A
